Country Name,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Finland,,,,,,,,,,,,,,,
Fiji,,,,,,,,,,,,,,,
France,,,,,,,,,,,,,,,
Faroe Islands,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",,,,,,,,,,,,,,,
Gabon,,,,,,,,,,,,,82.28379822,,
United Kingdom,,,,,,,,,,,,,,,
Georgia,,,99.65235138,,,,,,,,,,,,99.58618927
Ghana,57.89746857,,,,,,,,,,71.49707031,,,,
Gibraltar,,,,,,,,,,,,,,,
Guinea,,,,29.70401955,,,,,,,25.30773926,,,,32.0038414
"Gambia, The",36.81772995,,,,,,,,,,,,,41.95005035,
Guinea-Bissau,41.35776901,,,,,,,,,,,,,,45.5811615
Equatorial Guinea,88.3082962,,,,,,,,,,94.3705368,,,,
Greece,,95.99436188,,,,93.04431152,,93.93154907,,93.90511322,,97.36873627,,,
Grenada,,,,,98.59999847,,,,,,,,,,98.59999847
Greenland,,,,,,,,,,,,,,,
Guatemala,,,69.10173035,,,,,,,,,,78.26486206,77.0386734,81.2858963
Guam,,,,,,,,,,,,,,,
Guyana,,,,,,,,,,84.99401093,,,,,85.63973236
High income,,,,,,,,,,,,,,,
"Hong Kong SAR, China",,,,,,,,,,,,,,,
Honduras,,80.0110321,,,,,,83.58898926,,,84.75536346,85.12329865,85.35555267,85.4644165,87.19753265
Heavily indebted poor countries (HIPC),50.14255905,51.00136185,51.45423126,52.2774086,53.71556854,52.9545517,51.33658981,52.86616898,53.10871887,53.25833893,54.07489014,56.10511017,57.33340073,58.3261795,59.1648407
Croatia,,98.14668274,,,,,,,,,,99.12535858,,,
Haiti,,,,58.7439003,,,48.68502045,,,,,,,,
Hungary,,,,,,,,,,,,,,,99.09999847
IBRD only,82.49330139,82.84072876,83.26998901,83.93496704,84.32956696,84.36328888,84.42339325,85.49600983,85.84721375,86.25504303,86.83493042,87.19532776,87.69956207,87.86956024,88.34095764
IDA & IBRD total,77.55323792,77.94180298,78.39006805,79.03051758,79.53421021,79.46540833,79.73523712,80.10973358,80.68343353,81.05264282,81.57013702,81.8302002,82.35736084,82.59467316,83.07061005
IDA total,55.17060089,55.94876099,56.65605927,57.35177994,58.51794815,58.21184921,59.59798813,57.21633911,59.00651169,59.48891068,60.02117157,60.14294052,61.03731918,61.81953049,62.59421921
IDA blend,57.86249924,58.79040146,59.4720993,60.08760071,61.30728912,60.70563889,66.53368378,59.77278137,61.00915146,61.94258881,62.39704895,62.47045898,63.87630844,63.7358284,64.59924316
Indonesia,,,,,90.38478851,,91.98226929,,92.19229889,92.58170319,,92.81191254,,,95.11621857
IDA only,53.37303162,54.08272934,54.8130188,55.55612183,56.71012115,56.55477905,55.70996857,55.52550125,57.61968994,57.88134003,58.46443176,58.6186409,59.26576996,60.53036118,61.27156067
Isle of Man,,,,,,,,,,,,,,,
India,,61.0145607,,,,,62.75447083,,,,,69.3025589,,,
Not classified,,,,,,,,,,,,,,,
Ireland,,,,,,,,,,,,,,,
"Iran, Islamic Rep.",,,77,,,82.44120026,82.33132172,,82.96230316,,,,83.62599182,84.62680054,84.70523834
Iraq,74.05220032,,,,,,,,,,,,77.19999695,72.69999695,82.19999695
Iceland,,,,,,,,,,,,,,,
Israel,,,,,,,,,,,,,,,
Italy,,98.41661835,,,,,,,,,,98.84828186,,,
Jamaica,,,,,,,,,,,,,,,88.09999847
Jordan,,,,89.89231873,,91.13075256,,92.19957733,,,92.55104065,95.90444946,97.89031982,,
Japan,,,,,,,,,,,,,,,
Kazakhstan,,,,,,,,,,99.73240662,99.78163147,,,,
Kenya,82.2290802,,,,,,,72.1570282,,,,,,,78.73303986
Kyrgyz Republic,,,,,,,,,,99.24343109,,,,,
Cambodia,,,,,73.6099472,,,,76.87129211,76.13796234,,,,,78.05509186
Kiribati,,,,,,,,,,,,,,,
St. Kitts and Nevis,,,,,,,,,,,,,,,
"Korea, Rep.",,,,,,,,,97.96594238,,,,,,
Kuwait,,,,,,93.27445984,93.28211975,93.6641922,93.89830017,,94.4690094,,95.51316833,95.58582306,
Latin America & Caribbean (excluding high income),88.68908691,88.7828598,88.8950882,89.70629883,89.68012238,90.17938232,90.18083191,90.70818329,90.98342896,91.38371277,91.39028931,92.01399994,92.23848724,92.31037903,92.76419067
Lao PDR,69.58312225,68.73439026,,,,72.70226288,,,,,,58.28794098,,,
Lebanon,,,,,,,,89.61244202,,91.18418884,,,,,
Liberia,,,,,,,,42.94107819,,,,,,,
Libya,,,,,86.09999847,,,,,,,,,,
St. Lucia,,,,,,,,,,,,,,,
Latin America & Caribbean,89.03314972,89.12870026,89.2387619,90.00466919,89.98625183,90.46388245,90.47693634,91.05056,91.28936768,91.66851044,91.64585876,92.23796082,92.46115875,92.50705719,92.94821167
Least developed countries: UN classification,51.64733124,52.2954216,52.94678879,53.79362869,55.00780869,54.78102112,53.78543854,53.34183121,55.55593872,56.15462875,56.6507988,56.76771164,57.50632095,58.87498856,59.62564087
Low income,50.64358902,51.44028854,52.09558868,52.57358932,54.10161972,53.38972092,51.52450943,52.86407852,53.29275131,53.79566956,54.25215912,56.16062164,56.63293839,57.62022018,58.02705002
Liechtenstein,,,,,,,,,,,,,,,
Sri Lanka,,90.68274689,,,,,90.80883026,,90.55795288,,91.18135834,,,,
Lower middle income,64.11306763,64.61197662,65.44853973,66.3755722,67.12634277,66.75080872,67.54707336,67.3390274,68.59632111,69.28161621,70.50018311,70.71012115,71.58627319,72.10707092,72.8635788
Low & middle income,77.31916046,77.71520233,78.17275238,78.82447815,79.3366394,79.26995087,79.54496002,79.91947174,80.50469971,80.87705994,81.40622711,81.6724472,82.20670319,82.45152283,82.93345642
Lesotho,86.25443268,,,,,,,,,75.80020142,,,,,76.6352005
Late-demographic dividend,91.18414307,91.58641052,91.90461731,92.29730988,92.54673004,92.87256622,93.09867096,94.08682251,94.30425262,94.5845871,94.60774994,95.12831879,95.30020142,95.36569977,95.53117371
Lithuania,,99.64575195,,,,,,,,,,99.81559753,,,
Luxembourg,,,,,,,,,,,,,,,
Latvia,99.74656677,,,,,,,,,,,99.89589691,,,
"Macao SAR, China",,91.29537201,,,,,93.49974823,,,,,95.64003754,,,
St. Martin (French part),,,,,,,,,,,,,,,
Morocco,,,,,52.30625916,,,,55.1479187,56.08367157,,67.08415985,69.42539215,,75.5861969
Monaco,,,,,,,,,,,,,,,
Moldova,96.65380096,,,,,,,,,,,,,,99.3598938
Madagascar,70.68617249,,,,,58.93593979,,,,64.48091125,,,71.57261658,,
Maldives,,,,,,,98.39790344,,,,,,,,98.61012268
Middle East & North Africa,69.10521698,70.23477173,70.68380737,73.94261169,74.85119629,74.43711853,74.57665253,75.07904053,75.76853943,75.66799164,76.48091888,77.26802063,79.89382172,79.69486237,81.14234161
Mexico,90.53562164,,90.27465057,,90.95374298,91.63027191,91.73451996,92.79517365,92.92559814,93.44187927,93.06893921,93.51998138,94.22840118,93.96285248,94.55587769
Marshall Islands,,,,,,,,,,,,98.26508331,,,
Middle income,79.17662048,79.56095123,80.02049255,80.70118713,81.15908813,81.16108704,81.61647034,81.94612885,82.57232666,82.96507263,83.5306778,83.69687653,84.26535797,84.4799881,84.99931335
North Macedonia,,,96.12892914,,,,,,,,,,,,97.80000305
Mali,,,,24,,,26.17654991,,,,31.09975052,30.61866951,,,
Malta,,,,,,92.36309052,,,,,,93.30735779,,,
Myanmar,89.9417572,,,,,,,,,,,,,,
Middle East & North Africa (excluding high income),67.2686615,68.42131042,68.73655701,72.39302063,73.29116821,72.70404816,72.69731903,73.11501312,73.71544647,73.45040894,74.27388,74.5091095,77.51190948,77.14050293,78.79463196
Montenegro,,,,97.77346039,,,,,,,,98.44220734,,,
Mongolia,97.76885223,,,,,,,,,,98.25700378,,,,
Northern Mariana Islands,,,,,,,,,,,,,,,
Mozambique,,,,48.15884018,,,,,,50.5838089,,,,,
Mauritania,51.20767975,,,,,,,45.50378036,,,,,,62.06874847,
Mauritius,84.30309296,,,,,,,,,,,89.24983978,91.76600647,91.49002838,92.47476196
Malawi,,,,,,,,,,,61.30971909,,,,65.14537048
Malaysia,88.6877594,,,,,,,,,,93.1178894,,,,
North America,,,,,,,,,,,,,,,
Namibia,,84.94425964,,,,,,76.48658752,,,,88.27462769,,,
New Caledonia,,,,,,,,,,,,,,,97.80000305
Niger,,14.37604046,,,,28.6724205,,,,,,,30.56039047,,
Nigeria,,,,54.7731781,,,70.198349,,51.07765961,,,,,,
Nicaragua,,76.67713165,,,,78.00298309,,,,,,,,,
Netherlands,,,,,,,,,,,,,,,
Norway,,,,,,,,,,,,,,,
Nepal,,48.60897064,,,,,,,,,,59.62725067,,,
Nauru,,,,,,,,,,,,,,,
New Zealand,,,,,,,,,,,,,,,
OECD members,,,,,,,,,,,,,,,
Oman,,,,81.36331177,,,,,86.62113953,,86.93900299,,,,91.98120117
Other small states,78.77767181,79.47522736,80.3061676,81.00531769,81.33009338,81.95787811,81.53321075,80.54794312,81.72634125,81.08914948,81.48590088,82.19190979,82.44003296,82.88600159,83.30425262
Pakistan,,,,,,49.87363815,54.15121078,52.13682938,55.526371,54.89263916,55.37519073,54.73802185,56.76433945,55.59498978,56.97714996
Panama,91.89962006,,,,,,,,,,94.09411621,,,,
Peru,,,,,87.66985321,87.90866852,88.69934082,89.59081268,,,,,93.84172821,,93.70794678
Philippines,92.60005951,,,92.59069061,,,,,95.42009735,,,,,96.39800262,
Palau,,,,,,,,,,,,,,99.50312805,
Papua New Guinea,57.34326172,,,,,,,,,,61.59999847,,,,
Poland,,,,,,,,,98.74273682,,,,,,
Pre-demographic dividend,54.76243973,55.77254868,56.35071945,56.74930954,57.68169022,57.17171097,58.5146904,54.71630859,54.66102982,53.95864105,54.58861923,56.30136108,58.8340683,59.53052902,60.59999847
Puerto Rico,,,,,,,,,,,91.96523285,,,,
"Korea, Dem. People's Rep.",,,,,,,,,99.99819183,,,,,,
Portugal,,,,,,,,,,,,94.47705078,,,
Paraguay,,,,,,,,94.55821991,93.29208374,93.75424194,93.87091827,,94.19747162,95.05903625,95.03481293
West Bank and Gaza,,,,,92.47750854,,93.4508667,93.76170349,94.00984192,94.43018341,94.71748352,95.02581787,95.67101288,96.04602814,96.21292877
Pacific island small states,88.98023987,89.16081238,89.33029175,89.47662354,89.63146973,89.76138306,89.87866974,90.0419693,90.21459198,90.38349152,90.56085968,90.68676758,90.79221344,90.8894577,90.94667816
Post-demographic dividend,,,,,,,,,,,,,,,
French Polynesia,,,,,,,,,,,,,,,
Qatar,,,,,86.73161316,,,90.06062317,91.01075745,91.15142059,91.77884674,91.36408234,90.1700592,90.63298798,91.3272171
Romania,,,97.29759216,,,,,,,,,98.60428619,,,
Russian Federation,,,99.44097137,,,,,,,,99.68427277,,,,
Rwanda,64.88860321,,,,,,,,,,65.85227203,,68.3310318,,70.80413055
South Asia,57.68935013,58.13003922,59.21207809,60.10100174,60.87245178,60.64292908,60.81311035,61.71448135,63.63835144,64.33769226,66.01901245,66.51319122,67.26777649,68.0131073,68.73478699
Saudi Arabia,79.35093689,,,,82.85774231,,,,,,,,,94.4263382,
Sudan,61.34587097,,,,,,,,53.51737976,,,,,,
Senegal,,,39.27524948,,,,41.89115143,,,48.03678131,,51.81454849,,43.53450012,
Singapore,92.54940033,,,,,,,,,,95.85733032,96.18604279,96.36978912,96.54801941,96.71669006
Solomon Islands,,,,,,,,,,76.59999847,,,,,
Sierra Leone,,,,,34.82678986,,,,,,,,,32.42617035,
El Salvador,,,,,,,83.5594635,82.02863312,83.95130157,84.10289001,84.49272156,85.49398804,,86.76757813,
San Marino,,,,,,,,,,,,,,,
Somalia,,,,,,,,,,,,,,,
Serbia,,,,96.39723969,,,,,,,,97.96240997,,,
Sub-Saharan Africa (excluding high income),55.90880966,56.89545059,57.39414978,57.84003067,59.44001007,58.45846939,59.70100021,57.21604919,57.30437851,58.10976028,58.66814041,60.24391174,61.37615967,62.24433899,62.89559174
South Sudan,,,,,,,,,26.83127975,,,,,,
Sub-Saharan Africa,55.98175812,56.96620178,57.46339035,57.90784836,59.50366974,58.524189,59.76356888,57.28401184,57.37395096,58.17715073,58.73373032,60.3055191,61.43904877,62.30361176,62.95409012
Small states,81.58441925,82.13945007,82.78546906,83.3348465,83.61815643,84.11855316,83.83615112,83.23432159,84.1132431,83.67304993,83.99236298,84.53431702,84.7060318,85.03681946,85.36804199
Sao Tome and Principe,,84.9085083,,,,,,,69.53639221,,,,90.14309692,,
Suriname,,,,,89.59806061,,,,94.62094116,,94.67575073,,92.86865997,,
Slovak Republic,,,,,,,,,,,,,,,
Slovenia,,,,,99.69999695,,,,,,,,,,99.69999695
Sweden,,,,,,,,,,,,,,,
Eswatini,81.66069794,,,,,,,,,,83.09828949,,,,
Sint Maarten (Dutch part),,,,,,,,,,,,,,,
Seychelles,,,91.8364563,,,,,,,,93.95423126,,,,
Syrian Arab Republic,,,82.88825226,,80.84452057,,,,,,,,,,
