Country Name,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Fiji,,,,,,,,,,,,,,,
France,,,,,,,,,,,,,,,
Faroe Islands,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",,,,,,,,,,,,,,,
Gabon,,,,,,,,,,,,,84.87329865,,
United Kingdom,,,,,,,,,,,,,,,
Georgia,,,99.76898193,,,,,,,,,,,,99.66821289
Ghana,66.35128021,,,,,,,,,,78.34890747,,,,
Gibraltar,,,,,,,,,,,,,,,
Guinea,,,,42.9031601,,,,,,,36.78979111,,,,43.64009094
"Gambia, The",48.98115158,,,,,,,,,,,,,51.41804123,
Guinea-Bissau,57.61375046,,,,,,,,,,,,,,62.15797043
Equatorial Guinea,94.84261322,,,,,,,,,,97.18399811,,,,
Greece,,97.81121826,,,,95.45005798,,96.15756989,,96.06622314,,98.2821579,,,
Grenada,,,,,98.58000183,,,,,,,,,,98.58000183
Greenland,,,,,,,,,,,,,,,
Guatemala,,,75.41558075,,,,,,,,,,84.84873199,82.72068024,86.75615692
Guam,,,,,,,,,,,,,,,
Guyana,,,,,,,,,,82.43656158,,,,,86.31437683
High income,,,,,,,,,,,,,,,
"Hong Kong SAR, China",,,,,,,,,,,,,,,
Honduras,,79.78523254,,,,,,83.74603271,,,84.78900909,85.34127808,85.69619751,85.66837311,87.39595032
Heavily indebted poor countries (HIPC),60.10057068,60.69556046,62.01588821,62.60173035,64.26380157,63.07157898,61.44593811,62.6558609,62.82524872,63.02967072,63.45323944,65.08139038,66.0772171,66.85881805,67.51364899
Croatia,,99.32058716,,,,,,,,,,99.62970734,,,
Haiti,,,,63.09001923,,,53.35504913,,,,,,,,
Hungary,,,,,,,,,,,,,,,99.16000366
IBRD only,88.12164307,88.33100128,88.62242126,89.17063904,89.43421936,89.590271,89.53082275,90.29337311,90.52514648,90.74871826,90.85814667,91.08769226,91.51686096,91.63874817,91.9464798
IDA & IBRD total,83.89296722,84.12271881,84.51734161,85.08782196,85.49945831,85.49024963,85.52255249,85.65115356,86.16710663,86.40766907,86.51689148,86.62220764,87.10392761,87.27348328,87.58017731
IDA total,64.56806946,65.0636673,66.07224274,66.87867737,68.09739685,67.52944946,68.1318512,65.71466827,67.67241669,68.2088089,68.54032135,68.35408783,69.27465057,69.86361694,70.39933014
IDA blend,68.25509644,69.0931778,69.60310364,70.9763031,72.17749023,71.43773651,74.94763184,69.53009796,70.69695282,71.81832886,72.07865906,71.57692719,73.34593964,73.09557343,73.50853729
Indonesia,,,,,94.03507996,,95.15853882,,95.38318634,95.6470108,,95.59108734,,,96.791008
IDA only,62.33440018,62.65771866,63.93624878,64.46116638,65.70400238,65.22229004,64.3336792,63.43917847,65.82572937,66.06524658,66.43882751,66.41905975,66.90962982,67.94384766,68.5511322
Isle of Man,,,,,,,,,,,,,,,
