Country Name,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Sri Lanka,99,99,99,99,96,99,99,98,98,97,99,99,99,99,99
Lower middle income,64.69095027,65.45983955,64.80912602,67.37704462,70.04636385,72.0258666,72.76928359,73.14575024,74.96114862,78.50072168,79.56467908,80.2745184,79.99613202,80.97298037,81.29653941
Low & middle income,70.27854486,71.03304571,70.36306409,72.00995517,74.00933452,75.53296065,77.35457754,78.03472913,79.71475952,82.51373174,83.34164995,83.92458733,83.48152155,83.49997542,83.53044592
Lesotho,74,70,78,85,84,83,82,81,80,84,88,92,91,90,92
Late-demographic dividend,88.37859505,89.11033401,89.04217465,88.95379054,90.00214453,90.32384589,94.31546181,94.43720542,96.81484766,98.01298818,98.13266855,97.99888608,98.12280019,98.20385033,97.9832524
Lithuania,97,97,98,98,98,97,97,97,97,96,96,94,93,93,93
Luxembourg,93,94,94,95,95,95,95,96,96,96,96,96,99,99,99
Latvia,97,98,98,98,98,98,98,95,96,92,95,92,90,96,95
"Macao SAR, China",,,,,,,,,,,,,,,
St. Martin (French part),,,,,,,,,,,,,,,
Morocco,93,96,94,90,95,97,95,95,96,98,98,99,99,99,99
Monaco,98,98,97,97,96,96,94,95,94,92,93,91,91,91,90
Moldova,89,94,94,96,96,97,96,96,95,90,97,91,91,91,90
Madagascar,57,59,61,65,79,74,71,81,70,63,66,62,61,63,64
Maldives,99,98,97,96,97,97,97,97,97,98,97,96,98,99,99
Middle East & North Africa,90.71088498,90.04752613,89.00963079,88.71982272,88.83312889,88.85088289,88.73193862,89.07311165,89.08937145,90.83428894,91.065611,91.43471487,88.59683126,89.82192116,88.4331992
Mexico,96,95,96,96,96,96,96,96,96,96,95,98,99,89,97
Marshall Islands,94,64,80,90,70,86,96,94,86,78,97,88,78,79,79
Middle income,73.15553226,74.00493897,73.02795911,74.48086674,76.35845267,77.72853332,79.52327498,79.88003075,81.85456456,84.54413665,85.14807361,85.79621074,85.63392509,85.95283292,86.17600853
North Macedonia,97,92,98,96,96,96,94,96,98,96,98,97,96,96,93
Mali,49,54,56,57,63,73,68,66,71,73,78,72,67,62,61
Malta,74,70,65,90,94,86,94,79,78,82,73,84,93,99,98
Myanmar,84,73,77,80,86,84,78,81,82,87,88,88,84,86,88
Middle East & North Africa (excluding high income),90.20706368,89.47260206,88.05914243,87.79752412,87.81070701,87.89192254,87.89669707,88.18999358,88.09073717,89.9734309,90.2570148,90.63263349,87.46151033,88.79224887,87.28783251
Montenegro,,,,,,,90,90,89,86,90,91,90,88,76
Mongolia,92,95,98,98,99,97,99,98,97,94,97,98,99,97,98
Northern Mariana Islands,,,,,,,,,,,,,,,
Mozambique,71,74,77,80,79,78,76,75,77,80,82,83,85,86,87
Mauritania,46,58,87,84,73,65,62,67,65,59,67,67,75,80,75
